회사명,거래소코드,회계년도,매출액(영업수익)(*)(천원),매출액(수익)(*)(IFRS)(천원)
(주)광주신세계,037710,2015/12,205331892,205331892
(주)광주신세계,037710,2016/12,210423594,210423594
(주)광주신세계,037710,2017/12,209647360,209647360
(주)광주신세계,037710,2018/12,135213362,135213362
(주)광주신세계,037710,2019/12,154879496,154879496
(주)광주신세계,037710,2020/12,147508454,147508454
(주)국동,005320,1989/12,26005611,
(주)국동,005320,1990/12,26814329,
(주)국동,005320,1991/12,31912235,
(주)국동,005320,1992/12,32597554,
(주)국동,005320,1993/12,36277268,
(주)국동,005320,1994/12,47021341,
(주)국동,005320,1995/12,60693895,
(주)국동,005320,1996/12,91986694,
(주)국동,005320,1997/12,89124295,
(주)국동,005320,1998/12,129724799,
(주)국동,005320,1999/12,136560819,
(주)국동,005320,2000/12,117207890,
(주)국동,005320,2001/12,129056122,
(주)국동,005320,2002/12,143834790,
(주)국동,005320,2003/12,153047334,
(주)국동,005320,2004/12,150074863,
(주)국동,005320,2005/12,150879313,
(주)국동,005320,2006/12,149032220,
(주)국동,005320,2007/12,120858692,120858692
(주)국동,005320,2008/12,134249865,134249865
(주)국동,005320,2009/12,99958317,99958317
(주)국동,005320,2010/12,111321111,110608935
(주)국동,005320,2011/12,100097439,100097439
(주)국동,005320,2012/12,91524436,91524436
(주)국동,005320,2013/12,95716049,95716049
(주)국동,005320,2014/12,117861978,117861978
(주)국동,005320,2015/12,102431161,102431161
(주)국동,005320,2016/12,127275873,127275873
(주)국동,005320,2017/12,130016453,130016453
(주)국동,005320,2018/12,136811631,136811631
(주)국동,005320,2019/12,116180044,116180044
(주)국동,005320,2020/12,167078106,167078106
(주)국보,001140,1985/12,10351597,
(주)국보,001140,1986/12,13042855,
(주)국보,001140,1987/12,15196622,
(주)국보,001140,1988/12,18034979,
(주)국보,001140,1989/12,17015989,
(주)국보,001140,1990/12,21722973,
(주)국보,001140,1991/12,27951136,
(주)국보,001140,1992/12,29012432,
(주)국보,001140,1993/12,27602421,
(주)국보,001140,1994/12,28327681,
(주)국보,001140,1995/12,33607191,
(주)국보,001140,1996/12,36307539,
(주)국보,001140,1997/12,38088011,
(주)국보,001140,1998/12,41844949,
(주)국보,001140,1999/12,48670362,
(주)국보,001140,2000/12,52926932,
(주)국보,001140,2001/12,67366863,
(주)국보,001140,2002/12,78433900,
(주)국보,001140,2003/12,80177102,
(주)국보,001140,2004/12,86078688,
(주)국보,001140,2005/12,88760140,
(주)국보,001140,2006/12,84814290,
(주)국보,001140,2007/12,91718679,91718679
(주)국보,001140,2008/12,105396941,105396941
(주)국보,001140,2009/12,97001521,97001521
(주)국보,001140,2010/12,108593661,108593661
(주)국보,001140,2011/12,118304924,118304924
(주)국보,001140,2012/12,109183947,109183947
(주)국보,001140,2013/12,108994114,108994114
(주)국보,001140,2014/12,89859741,89859741
(주)국보,001140,2015/12,85267457,85267457
(주)국보,001140,2016/12,77773715,77773715
(주)국보,001140,2017/12,74662255,74662255
(주)국보,001140,2018/12,66929948,66929948
(주)국보,001140,2019/12,58296078,58296078
(주)국보,001140,2020/12,53288999,53288999
(주)금비,008870,1985/09,11363690,
(주)금비,008870,1986/09,8017313,
(주)금비,008870,1987/09,7041285,
(주)금비,008870,1990/09,11257366,
(주)금비,008870,1991/09,13700779,
(주)금비,008870,1992/09,27105379,
(주)금비,008870,1993/09,28133092,
(주)금비,008870,1994/09,39348688,
(주)금비,008870,1995/09,39064306,
(주)금비,008870,1996/09,44400616,
(주)금비,008870,1997/09,53282880,
(주)금비,008870,1998/09,47859412,
(주)금비,008870,1999/09,60000546,
(주)금비,008870,2000/09,67572595,
(주)금비,008870,2001/09,81706896,
(주)금비,008870,2002/09,90236742,
(주)금비,008870,2003/09,93726238,
(주)금비,008870,2004/09,90613457,
(주)금비,008870,2005/09,91644858,
(주)금비,008870,2006/09,74287922,
(주)금비,008870,2007/09,75278298,75278298
(주)금비,008870,2008/09,78880254,78880254
(주)금비,008870,2009/09,77578436,77578436
(주)금비,008870,2010/09,72690887,72690887
(주)금비,008870,2011/09,90614774,90614774
(주)금비,008870,2012/09,83296660,83296660
(주)금비,008870,2013/09,82028937,82028937
(주)금비,008870,2014/09,80715556,80715556
(주)금비,008870,2015/09,93629076,93629076
(주)금비,008870,2016/09,100327539,100327539
(주)금비,008870,2017/09,80379261,80379261
(주)금비,008870,2018/09,90793198,90793198
(주)금비,008870,2019/09,91480486,91480486
(주)금비,008870,2020/09,79341217,79341217
(주)금양,001570,1981/12,16601011,
(주)금양,001570,1982/12,11378331,
(주)금양,001570,1983/12,11438079,
(주)금양,001570,1984/12,10749819,
(주)금양,001570,1985/12,11941311,
(주)금양,001570,1986/12,15705997,
(주)금양,001570,1987/12,19769835,
(주)금양,001570,1988/12,21605657,
(주)금양,001570,1989/12,24369915,
(주)금양,001570,1990/12,26867557,
(주)금양,001570,1991/12,29558246,
(주)금양,001570,1992/12,33666587,
(주)금양,001570,1993/12,37915723,
(주)금양,001570,1994/12,35736743,
(주)금양,001570,1995/12,44813820,
(주)금양,001570,1996/12,46661285,
(주)금양,001570,1997/12,56307510,
(주)금양,001570,1998/12,65417589,
(주)금양,001570,1999/12,61686316,
(주)금양,001570,2000/12,51310867,
(주)금양,001570,2001/12,55512054,
(주)금양,001570,2002/12,49354128,
(주)금양,001570,2003/12,38658935,
(주)금양,001570,2004/12,42855817,
(주)금양,001570,2005/12,51474876,
(주)금양,001570,2006/12,44724117,
(주)금양,001570,2007/12,47096072,47096072
(주)금양,001570,2008/12,55441464,55441464
(주)금양,001570,2009/12,67389205,67389205
(주)금양,001570,2010/12,90724087,90724087
(주)금양,001570,2011/12,100918699,100918699
(주)금양,001570,2012/12,108275608,108275608
(주)금양,001570,2013/12,132045280,132045280
(주)금양,001570,2014/12,137946044,137946044
(주)금양,001570,2015/12,152450369,152450369
(주)금양,001570,2016/12,161001876,161001876
(주)금양,001570,2017/12,150809075,150809075
(주)금양,001570,2018/12,151676398,151676398
(주)금양,001570,2019/12,135915020,135915020
(주)금양,001570,2020/12,120928396,120928396
(주)금호에이치티,214330,1999/12,16806666,
(주)금호에이치티,214330,2000/12,18835154,
(주)금호에이치티,214330,2001/12,18236721,
(주)금호에이치티,214330,2002/12,19704894,
(주)금호에이치티,214330,2003/12,22760055,
(주)금호에이치티,214330,2004/12,27693454,
(주)금호에이치티,214330,2005/12,35039160,
(주)금호에이치티,214330,2006/12,34017559,
(주)금호에이치티,214330,2007/12,33457367,
(주)금호에이치티,214330,2008/12,35384347,
(주)금호에이치티,214330,2009/12,45190363,
(주)금호에이치티,214330,2010/12,69192878,
(주)금호에이치티,214330,2011/12,85311420,
(주)금호에이치티,214330,2012/12,106417742,
(주)금호에이치티,214330,2013/12,124006030,124006030
(주)금호에이치티,214330,2014/12,175222428,175222428
(주)금호에이치티,214330,2015/12,181779820,181779820
(주)금호에이치티,214330,2016/12,189733826,189733826
(주)금호에이치티,214330,2017/12,165485490,165485490
(주)금호에이치티,214330,2018/12,189250383,189250383
(주)금호에이치티,214330,2019/12,221734443,221734443
(주)금호에이치티,214330,2020/12,181173914,181173914
(주)까뮤이앤씨,013700,1985/12,19469073,
(주)까뮤이앤씨,013700,1986/12,10819628,
(주)까뮤이앤씨,013700,1987/12,33146861,
(주)까뮤이앤씨,013700,1988/12,23725644,
(주)까뮤이앤씨,013700,1989/12,40982092,
(주)까뮤이앤씨,013700,1990/12,63940645,
(주)까뮤이앤씨,013700,1991/12,75532042,
(주)까뮤이앤씨,013700,1992/12,105548445,
(주)까뮤이앤씨,013700,1993/12,151020815,
(주)까뮤이앤씨,013700,1994/12,116913308,
(주)까뮤이앤씨,013700,1995/12,61896580,
(주)까뮤이앤씨,013700,1996/12,64479095,
(주)까뮤이앤씨,013700,1997/12,83028061,
(주)까뮤이앤씨,013700,1998/12,78378204,
(주)까뮤이앤씨,013700,1999/12,88741629,
(주)까뮤이앤씨,013700,2000/12,89073995,
(주)까뮤이앤씨,013700,2001/12,82969530,
(주)까뮤이앤씨,013700,2002/12,82173351,
(주)까뮤이앤씨,013700,2003/12,92898139,
(주)까뮤이앤씨,013700,2004/12,97970971,
(주)까뮤이앤씨,013700,2005/12,100452866,
(주)까뮤이앤씨,013700,2006/12,94929809,
(주)까뮤이앤씨,013700,2007/12,85467538,85467538
(주)까뮤이앤씨,013700,2008/12,157740294,157740294
(주)까뮤이앤씨,013700,2009/12,291863521,291863521
(주)까뮤이앤씨,013700,2010/12,219370206,219370206
(주)까뮤이앤씨,013700,2011/12,90048208,90048208
(주)까뮤이앤씨,013700,2012/12,90976586,90976586
(주)까뮤이앤씨,013700,2013/12,83568532,83568532
(주)까뮤이앤씨,013700,2014/12,123567918,123567918
(주)까뮤이앤씨,013700,2015/12,132370311,132370311
(주)까뮤이앤씨,013700,2016/12,139708060,139708060
(주)까뮤이앤씨,013700,2017/12,172176860,172176860
(주)까뮤이앤씨,013700,2018/12,116296828,116296828
(주)까뮤이앤씨,013700,2019/12,283420655,283420655
(주)까뮤이앤씨,013700,2020/12,161728918,161728918
(주)나이스홀딩스,034310,1999/12,41368303,
(주)나이스홀딩스,034310,2000/12,59399342,
(주)나이스홀딩스,034310,2001/12,72975981,
(주)나이스홀딩스,034310,2002/12,50857813,
(주)나이스홀딩스,034310,2003/12,63648066,
(주)나이스홀딩스,034310,2004/12,82693109,
(주)나이스홀딩스,034310,2005/12,86962922,
(주)나이스홀딩스,034310,2006/12,103092804,
(주)나이스홀딩스,034310,2007/12,105206306,105206306
(주)나이스홀딩스,034310,2008/12,84168324,84168324
(주)나이스홀딩스,034310,2009/12,107066076,12456296
(주)나이스홀딩스,034310,2010/12,14073529,14073529
(주)나이스홀딩스,034310,2011/12,27906675,27906675
(주)나이스홀딩스,034310,2012/12,32479387,32479387
(주)나이스홀딩스,034310,2013/12,24585959,24585959
(주)나이스홀딩스,034310,2014/12,24855128,24855128
(주)나이스홀딩스,034310,2015/12,30358130,30358130
(주)나이스홀딩스,034310,2016/12,33693212,33693212
(주)나이스홀딩스,034310,2017/12,37458486,37458486
(주)나이스홀딩스,034310,2018/12,40325277,40325277
(주)나이스홀딩스,034310,2019/12,44669568,44669568
(주)나이스홀딩스,034310,2020/12,38980661,38980661
(주)남선알미늄,008350,1981/12,17389264,
(주)남선알미늄,008350,1982/12,16574305,
(주)남선알미늄,008350,1983/12,18936829,
(주)남선알미늄,008350,1984/12,20370655,
(주)남선알미늄,008350,1985/12,20021544,
(주)남선알미늄,008350,1986/12,23397922,
(주)남선알미늄,008350,1987/12,33753811,
(주)남선알미늄,008350,1988/12,51193992,
(주)남선알미늄,008350,1989/12,46220392,
(주)남선알미늄,008350,1990/12,53532080,
(주)남선알미늄,008350,1991/12,73195573,
(주)남선알미늄,008350,1992/12,87496166,
(주)남선알미늄,008350,1993/12,87515311,
(주)남선알미늄,008350,1994/12,106129289,
(주)남선알미늄,008350,1995/12,116109178,
(주)남선알미늄,008350,1996/12,122497981,
(주)남선알미늄,008350,1997/12,141354234,
(주)남선알미늄,008350,1998/12,125229972,
(주)남선알미늄,008350,1999/12,151542988,
(주)남선알미늄,008350,2000/12,164952937,
(주)남선알미늄,008350,2001/12,192044005,
(주)남선알미늄,008350,2002/12,170287979,
(주)남선알미늄,008350,2003/12,132411922,
(주)남선알미늄,008350,2004/12,109160708,
(주)남선알미늄,008350,2005/12,98053443,
(주)남선알미늄,008350,2006/12,118342920,
(주)남선알미늄,008350,2007/12,127774096,127774096
(주)남선알미늄,008350,2008/12,181680525,181680525
(주)남선알미늄,008350,2009/12,246114002,246114002
(주)남선알미늄,008350,2010/12,270881073,270881073
(주)남선알미늄,008350,2011/12,302410988,302410988
(주)남선알미늄,008350,2012/12,308547177,308547177
(주)남선알미늄,008350,2013/12,353378515,353378515
(주)남선알미늄,008350,2014/12,341293036,341293036
(주)남선알미늄,008350,2015/12,350317585,350317585
(주)남선알미늄,008350,2016/12,400734305,400734305
(주)남선알미늄,008350,2017/12,400667879,400667879
(주)남선알미늄,008350,2018/12,347834921,347834921
(주)남선알미늄,008350,2019/12,324782177,324782177
(주)남선알미늄,008350,2020/12,268474786,268474786
(주)남성,004270,1985/12,41818344,
(주)남성,004270,1986/12,62745239,
(주)남성,004270,1987/12,94577183,
(주)남성,004270,1988/12,70309351,
(주)남성,004270,1989/12,56429028,
(주)남성,004270,1990/12,48140687,
(주)남성,004270,1991/12,65870514,
(주)남성,004270,1992/12,66034954,
(주)남성,004270,1993/12,66708274,
(주)남성,004270,1994/12,71121501,
(주)남성,004270,1995/12,81278062,
(주)남성,004270,1996/12,76036659,
(주)남성,004270,1997/12,68942532,
(주)남성,004270,1998/12,85868376,
(주)남성,004270,1999/12,101897300,
(주)남성,004270,2000/12,80569242,
(주)남성,004270,2001/12,63052416,
(주)남성,004270,2002/12,67929562,
(주)남성,004270,2003/12,74092563,
(주)남성,004270,2004/12,101092620,
(주)남성,004270,2005/12,80494854,
(주)남성,004270,2006/12,93854098,
(주)남성,004270,2007/12,70719688,70719688
(주)남성,004270,2008/12,57922104,57922104
(주)남성,004270,2009/12,79145953,79145953
(주)남성,004270,2010/12,65504679,65504679
(주)남성,004270,2011/12,55212184,55212184
(주)남성,004270,2012/12,55616541,55616541
(주)남성,004270,2013/12,56628063,56628063
(주)남성,004270,2014/12,59274363,59274363
(주)남성,004270,2015/12,62237269,62237269
(주)남성,004270,2016/12,70870441,70870441
(주)남성,004270,2017/12,78335735,78335735
(주)남성,004270,2018/12,63605003,63605003
(주)남성,004270,2019/12,57819890,57819890
(주)남성,004270,2020/12,66947663,66947663
(주)넥센,005720,1985/12,23984670,
(주)넥센,005720,1986/12,31719901,
(주)넥센,005720,1987/12,43024837,
(주)넥센,005720,1988/12,50395329,
(주)넥센,005720,1989/12,49587213,
(주)넥센,005720,1990/12,60474710,
(주)넥센,005720,1991/12,63555020,
(주)넥센,005720,1992/12,69431125,
(주)넥센,005720,1993/12,63475771,
(주)넥센,005720,1994/12,73268150,
(주)넥센,005720,1995/12,86467711,
(주)넥센,005720,1996/12,98974805,
(주)넥센,005720,1997/12,96270590,
(주)넥센,005720,1998/12,116822624,
(주)넥센,005720,1999/12,103742884,
(주)넥센,005720,2000/12,114367679,
(주)넥센,005720,2001/12,143763793,
(주)넥센,005720,2002/12,141683521,
(주)넥센,005720,2003/12,144940326,
(주)넥센,005720,2004/12,158314309,
(주)넥센,005720,2005/12,144949572,
(주)넥센,005720,2006/12,135453002,
(주)넥센,005720,2007/12,139927008,139927008
(주)넥센,005720,2008/12,216542941,216542941
(주)넥센,005720,2009/12,188509246,188509246
(주)넥센,005720,2010/12,247916979,247916979
(주)넥센,005720,2011/12,239883610,239883610
(주)넥센,005720,2012/12,218800500,218800500
(주)넥센,005720,2013/12,223755894,223755894
(주)넥센,005720,2014/12,214828028,214828028
(주)넥센,005720,2015/12,193901062,193901062
(주)넥센,005720,2016/12,192727587,192727587
(주)넥센,005720,2017/12,212026557,212026557
(주)넥센,005720,2018/12,341728815,341728815
(주)넥센,005720,2019/12,352221398,352221398
(주)넥센,005720,2020/12,353361362,353361362
(주)넥스트사이언스,003580,1985/12,58270530,
(주)넥스트사이언스,003580,1986/12,66577014,
(주)넥스트사이언스,003580,1987/12,72319897,
(주)넥스트사이언스,003580,1988/12,79010349,
(주)넥스트사이언스,003580,1989/12,80304033,
(주)넥스트사이언스,003580,1990/12,81233476,
(주)넥스트사이언스,003580,1991/12,68274408,
(주)넥스트사이언스,003580,1992/12,62598656,
(주)넥스트사이언스,003580,1993/12,64545937,
(주)넥스트사이언스,003580,1994/12,44780413,
(주)넥스트사이언스,003580,1995/12,36357829,
(주)넥스트사이언스,003580,1996/12,33411867,
(주)넥스트사이언스,003580,1997/12,35494406,
(주)넥스트사이언스,003580,1998/12,40528782,
(주)넥스트사이언스,003580,1999/12,37604378,
(주)넥스트사이언스,003580,2000/12,45417958,
(주)넥스트사이언스,003580,2001/12,44351904,
(주)넥스트사이언스,003580,2002/12,38745671,
(주)넥스트사이언스,003580,2003/12,41383029,
(주)넥스트사이언스,003580,2004/12,46804783,
(주)넥스트사이언스,003580,2005/12,36613244,
(주)넥스트사이언스,003580,2006/12,17866719,
(주)넥스트사이언스,003580,2007/12,15149890,15149890
(주)넥스트사이언스,003580,2008/12,14119363,14119363
(주)넥스트사이언스,003580,2009/12,15528235,15528235
(주)넥스트사이언스,003580,2010/12,11216611,11216611
(주)넥스트사이언스,003580,2011/12,10046678,10046678
(주)넥스트사이언스,003580,2012/12,10812053,10812053
(주)넥스트사이언스,003580,2013/12,9905278,9905278
(주)넥스트사이언스,003580,2014/12,11993735,11993735
(주)넥스트사이언스,003580,2015/12,15301018,15301018
(주)넥스트사이언스,003580,2016/12,18255841,18255841
(주)넥스트사이언스,003580,2017/12,15686212,15686212
(주)넥스트사이언스,003580,2018/12,10347565,10347565
(주)넥스트사이언스,003580,2019/12,10988830,10988830
(주)넥스트사이언스,003580,2020/12,14637998,14637998
(주)노루페인트,090350,2006/12,157094860,
(주)노루페인트,090350,2007/12,254061200,254061200
(주)노루페인트,090350,2008/12,270804658,270804658
(주)노루페인트,090350,2009/12,256322984,256322984
(주)노루페인트,090350,2010/12,301175128,301175128
(주)노루페인트,090350,2011/12,360300788,360300788
(주)노루페인트,090350,2012/12,388476033,388476033
(주)노루페인트,090350,2013/12,397752527,397752527
(주)노루페인트,090350,2014/12,415584075,415584075
(주)노루페인트,090350,2015/12,419623762,419623762
(주)노루페인트,090350,2016/12,432008469,432008469
(주)노루페인트,090350,2017/12,479767969,479767969
(주)노루페인트,090350,2018/12,537142428,537142428
